"exercise","weight_delta"
0,-0.0526679142886882
0,-2.49384862288527
0,-0.50437886786757
0,-0.0361184733819312
0,1.34006031768592
0,-0.074518290369541
0,-0.265236930206297
0,-0.516356983718139
0,-1.21129841599562
0,1.27720182869972
0,1.43756024387083
0,-0.174003456107596
0,0.572895891699408
0,6.88450087819058
0,0.208628747417087
0,-0.161961067835255
0,-0.532622353290164
0,0.329846487412085
0,0.483524804244344
0,0.646621073940861
0,-1.07853473063949
0,-0.0618446900504181
0,0.851146574604141
0,0.230102594806331
0,-0.315759632883551
0,0.224588434393903
0,-0.229785466005941
0,0.651621181116421
0,-0.392377206873955
0,0.387301405812888
0,0
0,-0.99075742410281
0,-1.13933428104938
0,-0.96878914797078
0,-0.196832021429667
0,-0.309773773306901
0,-0.339008895105989
0,-0.476249404688289
0,-1.16222112533301
0,-0.449616392661456
0,-0.590580052854237
0,-0.139796888103573
0,0.175019673800765
0,-0.157230948503562
0,-0.437395428917862
0,1.16852260868664
0,-0.842319775184046
0,0.402809743740212
0,0.648367628964944
0,-0.0807841951874616
0,-0.085052612416284
0,-0.259224466559791
0,-0.586142251428357
0,-0.14005207559266
0,-0.894219465702688
0,-0.424619837305733
0,0.0354510053395115
0,-1.01236468780487
0,0.161479759054119
0,-0.913682047020656
0,-0.828039009589715
0,0.242519729345722
0,1.86707531450818
0,-0.342170283245566
0,1.32572286783743
0,-1.04312890077074
0,0.991558073498183
0,0.0825652985945284
0,0.523826432652567
0,-0.131226259508005
0,-0.199636104212397
0,1.59964827678572
0,-0.607789785487001
0,-0.937571337926495
0,0.987634159839641
0,0.36670545952599
0,-0.213154467459138
0,1.97477086395581
0,-1.00881887139711
0,0.0966621436816259
0,1.47380604638925
0,0.214347110040869
0,-0.778204257240446
0,0.269424745504816
0,0.155231801328564
0,1.15640208035677
0,-0.530304801843724
0,0.207336377314334
0,0.266036191088105
0,-0.294816277116897
0,-0.118205672655438
0,0.769594240051796
0,0.352584279559703
0,-0.585489766836695
0,-1.37418852246171
0,-0.995327463700922
0,-0.36185280693002
0,0.181627952288301
0,0.398857059125203
0,-0.728244480616153
0,-0.0303171854781728
0,1.56469857896071
0,0.190975851322126
0,-0.238330477922245
0,1.19467484246748
0,-0.560829722587145
0,0.959764909947917
0,-1.47394293042868
0,0.859534613477841
0,1.30170421043295
0,0.846886326130749
0,-0.115817740928365
0,0.521911994068168
0,0.374855733003516
0,0.862084257206213
0,-0.246800677675927
0,-1.06629480814085
0,-0.808276753960567
0,1.3969448408258
0,-0.344488064412423
0,-1.47460873010633
0,1.26286309118404
0,-1.93008124226953
0,0.0673068293995429
0,-0.353021266881535
0,-0.189678287921284
0,7.98748302194123
0,-7.62760568558895
0,-0.234364124589457
0,-0.121716319290959
0,0.833190569569277
0,0.640790422198256
0,-0.499327863396123
0,-1.18632778941478
0,-0.0299823262077064
0,0.716108494909362
0,1.1848539307059
0,126.916007517399
0,-55.7244596131968
0,42.8913293352035
0,-28.6301445404422
0,-1.94284101760424
0,0.485676795603695
0,0.328626472607598
0,-8.49565701580718e-05
0,-2.08075808511126
0,11.5416659666555
0,25.9484032430692
0,56.9293478260874
0,-0.11806375442739
0,-53.3646572104019
0,120.259292584942
10,-0.82470272343707
164.42,-0.660275713456524
160,-1.00951109627922
150,0.0421407501051254
90,-0.838247683234814
90,-0.604618891862249
111,-1.12257108667186
190,-0.65698478561565
405,0.291507135398769
346,0.850288490737936
0,-2.2382816420755
75,-1.51129363449711
75,1.22174964556771
0,0.659114315138833
330,-1.48557397176181
240,-1.4456630109671
140,0.0505816894284231
330,-0.551904280418111
270,-0.632432595999695
110,-1.16480906267106
100,-2.58168877385959
395,-1.23538788522848
240,0.605245460659039
345,0.187165775401064
250,0.257984165109677
60,-0.74626865671641
230,0.132802124833996
120,-0.928381962864729
280,0.803212851405631
90,-1.59362549800797
190,0.0539811066126815
155,-1.13299163744268
30,1.63710777626194
0,0.598471487360365
113.87,-1.57293165679775
146.6,-7.98954195103732
0,-1.72407743655868
60,-1.14708616906541
40,0.887264978615953
83,1.2179114273355
127,-1.06944700291052
0,0.124044026739897
269.92,-1.18752154194081
507.26,0.608220704349402
358.09,0.17450338045312
356.1,1.24425527868214
443.02,1.59769512833944
142.28,-3.54837275870958
85,-1.20741903082117
189.01,-0.585925305557411
350,-0.884122077064266
393.54,-0.990987054132292
351.97,-1.70179381845988
303.95,-1.01823414783084
434.3,-1.36325748340016
302.99,-1.95558795259403
227.94,-0.212839561186972
0,0
148.06,-2.05553105977218
55.67,-0.734534454783067
159.99,0.211419939379906
140.07,-1.054869492458
170,0.186570233657004
200,0.310371328914787
120,0.24752880469125
0,-0.974807652972295
67,-1.04260953781732
100,-1.11999940222514
0,-0.335292904883442
55,1.38318274610772
32,-1.44929758910498
269,-1.66431078120132
0,0
0,0.333317586045795
0,-0.641296614071063
0,-1.31298632779797
0,6.00188022276693
0,-1.33938278664101
0,-1.51186199254538
338,-1.78574203586279
158,-0.956952940320187
30,-0.470356079700681
370,0.165515940516862
160,-2.02920730968271
0,-0.0401302939673323
235,0.956228461166149
160,0.196977333952748
70,0.83407132605224
100,2.05812294463399
260,1.45699736951731
0,0.542034312800503
100,0.640468529091597
60,0.547866507460484
240,0.200283998659136
305,-0.526439838431045
90,0.815934963383633
130,0.0632305495104101
60,0.0828752905358377
150,-0.493617308095177
10,-0.341382719080731
180,0.599470657568121
160,0.271328379477572
210,0.270611727794755
150,0.293698579124131
90,0.794111240715022
120,0.696204321184456
109.98,0.00313297748897509
269.93,-2.63161864272065
349.7,0
197.97,-0.308885094030003
526.91,-0.774605375617868
137.2,-0.655747974580598
264.08,-0.990114618427284
557.98,0
214.25,-0.158732686073049
298.51,0.158985047309097
360.89,0
637.29,0.714297087328695
515.74,-0.70923107045004
523.82,0
402.39,0
601,0.00101045112661533
374.31,-0.00101044091660371
258.37,0
379.29,0
516.62,0
90.02,0.70488125628547
271.52,-2.26589937717598
0,0.958481305811044
20,-1.23416825152753
0,0.138780576935178
45,-0.490584511317513
0,-0.357148481174126
0,-1.74435253697282
65,-0.656544925693768
50,0.856725371068225
0,-1.04702312315535
0,-0.386847405955945
0,-0.272708293938847
28.8,-0.969391781254324
0,-1.15463076634073
0,0.00100853738624556
86,-1.85971513034132
0,-0.978086584714058
0,0.624359043558063
0,-0.152070451263027
0,-0.757519192189113
0,-1.24155643738978
220,-0.389826690861826
0,-0.381200389044028
60,-0.510212115963018
0,3.07697177859732
0,0.000339173524576462
0,-0.310790590970677
0,-0.762711864406772
0,-0.768573868488463
0,-0.602409638554222
0,-1.2987012987013
0,3.50877192982455
0,-1.55571462658098
21.26,1.60655107400294
0,-0.999293386093842
60,-0.440267283724154
0,-0.104105729944505
0,-1.09374411527223
0,0.00172911659433238
0,-0.0180082838105527
60,2.80979827089336
90,-0.420462508759631
125,0.492610837438419
120,0.560224089635867
0,-0.591922005571042
30,-0.151780502042981
210,0.608044901777155
60,0.418410041841
60,-0.416666666666662
0,0.557880055788
80,0.208044382801662
45,-0.705882352941173
210,-0.404237524393654
90,-0.349895031490549
65,-0.205447567109969
75.04,0.685882256879226
30,-1.36585837272794
185,-1.39283527250459
0,-3.10245719954758
0,-2.45716088622197
0,-0.477107105243941
0,-0.885920721198459
0,-0.70423712660551
0,-0.641036434847336
0,-1.24524122236277
0,-0.939915520373419
0,-1.21603662686382
0,0.284083151347583
0,-1.01978477136564
0,-1.16391911322467
0,-1.15832038437034
0,-1.269552569268
0,1.89914209416946
0,-2.08215473136093
0,-0.0743507098066871
0,-0.793664333003077
0,-1.44999186493948
0,-0.578322681009805
0,-0.949161933187408
0,1.08187971421016
0,-1.93677763221127
0,-1.37736160382806
0,0.131754509977782
0,1.68423866731274
0,-1.13873506745321
0,0.209427564656596
0,-0.940454470061375
0,1.26584397970631
0,0
0,1.25002066833116
0,-1.23458806238262
0,4.37493455028467
0,-1.19762534339979
0,-1.21200865281449
0,2.45389230627735
0,0.89821900754985
0,0.296740952213974
0,3.10656155789875
0,2.72588675139331
0,-1.48970149314989
0,-0.756114597016906
0,1.99990677599911
0,-1.54051937722161
0,0.14224983034136
0,1.70444794901312
0,-0.18622295025434
0,-0.317144979504397
0,0.0374492984113818
0,2.52572644281137
0,-0.255478769241156
0,-1.75634149729468
0,2.23467540305199
0,1.0929146076133
0,-2.70274779359016
0,1.66669524511738
0,1.0929146076133
0,0.810824338077049
0,0.26810095159288
0,0.802152276891086
0,-1.06102533034238
0,-2.14480761274307
0,1.91784065348643
0,0.537643330069868
0,2.49550626529168
0,-2.17387303520171
0,-0.533342112627361
0,-1.37880489390627
0,-1.64662957307206
0,-0.497520926248838
0,0.555565081705799
0,-0.920826015040166
0,-1.02229169381467
0,0.187765583347959
0,-0.468611694465179
0,-0.0941220821948866
0,0.0942107553194448
0,0.56498160322248
0,2.8090374711727
0,-3.55191223914977
0,4.81588277652559
0,-0.540549558718038
0,1.08697475467584
0,2.15057332027944
0,-2.63162169625887
0,-1.6216486761541
0,2.74729933691727
0,1.06953636918811
0,-1.38891157018045
0,2.74981872121865
0,-2.08875015181962
0,1.33335528156842
0,0
0,5.78945169906687
0,1.49245218657901
0,-0.980301039199066
0,-1.98023043753008
0,1.01011788048943
0,-5.49998070955759
0,1.32271460066021
0,-2.34985111603969
0,-0.98040833842243
0,-1.17013651592686
0,1.0929146076133
0,1.62164867615408
0,5.31911899563064
0,-2.02023576097885
0,-2.06177717624144
0,1.97362924766717
0,-1.41940710730482
0,2.0936999703357
0,-1.96619993931099
120,5.71937007874015
67.52,2.70259400165049
0,-2.85077763644354
395.03,-0.857860335679293
380,1.09293587928803
25,-1.51964726064115
23,-1.25788082022925
0,0.00203899579456839
0,-2.89021760738918
0,-13.0013227513228
0,-1.85588895692999
0,1.88682384652502
73.02,-1.74301717964831
0,-0.00664982298153875
0,0.700224307891956
0,-1.72823259596842
0,-1.35283491387756
0,-3.07142857142856
70.05,-1.05625153524956
120.17,-1.0178748758687
0,-2.12765957446808
60,1.86335403726708
0,-0.347799180010844
0,-1.25987311657415
275,-0.182152142014417
60,0.230933861454899
0,-5.3733702094034
40,0.260252298073114
63,-5.08562672532824e-05
85,-4.41800076126853
305,-2.63730715980722
270,0.877206553521977
0,-2.17394638365744
0,-0.444451412132668
0,1.33930680440295
0,1.76214191924293
0,-2.12844769994274
25,-0.42389968614845
0,-1.01793489441199
0.51,4.33605415965973
0,-1.80725771750043
60.02,0
0,-1.01106036653827
101.92,-1.1764675368575
0,-3.13493500744476
0,-2.49656575934877
30,-2.56405450322839
264,-1.73132890027637
0,0
75,0
0,0
74.18,-1.19049493724705
199.02,-0.76671539530323
144.89,0.331131145745899
484,-0.855098274363923
397.24,-1.05405351571484
0,-0.553412343437745
0,0.667827251915712
0,1.16089888544201
0,0.819594368100958
90,0.731737044266287
150,-1.50115257699491
150,-0.237686631199581
150,-0.561265286160518
0,0.027557757478099
0,0.522967674675296
0,-1.90716728979396
30,-1.28865979381443
198.5,-0.783289817232381
111.33,-1.48849211676438
0,1.68848567068002
0,-0.785720206407749
0,-2.61075959265845
0,-0.738085602512956
0,-1.01757655768683
0,-1.86840292131736
113.39,-1.31581046643683
30,-1.43998726520216
75.01,0.17098600132893
0,3.77867699144033
50.03,-2.32557055597893
45.02,-1.15448240758414
34.83,-1.60906971939855
0,1.29859387923904
279.44,-1.44565517452917
309.52,-0.94483920810403
329.68,-0.415689981219852
105,-0.864626527549333
150.12,-0.706771299363029
152.01,-0.772368228631424
70,-0.581945345686551
119,-0.184805032728016
15,-0.185249259768463
0,-0.742065512819717
60,0.00103747892619954
113.09,1.76473334474549
108.09,-0.578043521477842
130,0
0,-0.392162965498996
78.1,2.16330505517627
0,-2.56980281551365
0,-1.08941743093173
0,-0.98549805929347
0,-0.76116251213316
0,-1.12091087991115
0,-0.5966686003149
0,-0.360202994634013
0,-0.602353634906367
0,-0.242441652665078
0,-0.364579775599948
0,-0.24385293006637
0,-0.916885983530016
0,-0.678523487194544
0,-0.248533447261609
0,-0.311269250990785
0,-0.562171793916706
0,-0.251205133779875
0,-0.503814356418478
0,-0.632921989853147
0,-0.509520599882039
0,-1.02433058602437
0,-0.646841230139142
0,-0.39068891574497
0,-0.261384791843184
0,-0.262069802450804
0,-0.262903263187165
0,-1.31754563555747
0,-1.20150526651959
0,-0.270364075392097
0,-1.08394000316654
0,-0.274067754380926
0,-1.37349908393018
0,-0.696390162721316
0,-0.841497596715023
0,-0.282983566684332
0,-0.141815139977966
0,-0.42604962280281
0,-0.570654011325019
0,-0.860814666270237
0,-0.144847774241666
0,-0.289796263960627
0,-0.872075790323694
0,-0.293195409730062
0,-0.441248464059817
0,-0.590884519444316
0,-1.04007141277733
0,-0.30023916515635
0,-0.451880983646298
0,-0.151255150929952
0,-1.21220826332546
0,-0.460029349906332
0,-0.770428848280197
0,-0.310495749083836
0,-0.467365941350904
0,-0.626023174415333
0,-0.472344990643363
0,10.522010461488
0,-1.19047619047619
0,-1.91961332994149
0,-2.35297779299398
0,5.07946195042969
0,3.07173138884179
0,-3.58623068889088
40.01,1.39239852820726
60,-0.408169509125768
600,-0.696759119128056
730,0.0412627023839933
460,-0.247474099802727
653,-0.248179228802641
935,-0.580403741638995
750,-0.0833857367180355
635,-0.13915355258669
705,-0.863788395799743
530,-0.0842997912488151
380,-0.084370915754659
989,-0.168884320757319
765,-0.423018314007172
45,-1.12348974170017
0,1.11112880251131
0,-2.37841522403106
240,0.498346778751562
91.09,-0.241346467641926
116.96,-0.967765880041129
191,-0.894260235688233
74.07,-1.12888099790585
92.83,-0.668338702911827
31.94,-0.170322881104491
0,-0.636027839340737
20,-3.448328290584
0,-1.13340849304774
120.02,-4.15940834051418
0,-0.977930070925191
0,0.666666666666677
0,-0.00154320987653933
20,-1.64795096113172
0,-3.91076581951744
0,0.898829707592038
0,-0.800113768094554
0,-0.540485742380821
0,0.693917987991883
0,-1.21224812481929
0,0.0252091637950847
0,-1.48722515761002
0,0.88703787417797
0,0.845502112170787
0,-0.0125944584382903
0,-1.44224713439981
0,-3.65135152405903
0,-1.12484745582852
0,-1.7239066273142
0,-0.935089754965525
0,9.3840429929723
0,8.56638951877048
0,4.73427709445346
0,0.197501792750443
69.97,-0.57916451779268
60,-43.6681210095424
60,-0.330105807086615
180,-1.15716221531306
30,-1.31041288510729
135,-1.23489570608499
240,-0.797022356922717
360,-0.776650391306746
365,-1.36301170769419
180,-0.985081186211667
60,-1.06628979658346
390,-0.570323772375405
130,-0.622742043441235
60,-1.60666484229416
60,-1.14921487524768
0,-0.813892464822529
150,-3.50546159707217
330,0.305815098366481
335,-0.341468647490228
300,0.513957976586671
240,0.0730471364991138
360,0
345,-0.364969083031287
356.01,-1.15831890541928
364,0.706724791768598
238,-1.05264786422638
30,2.53174603174604
270,-1.30041024847124
0,-0.801104609329041
102,0.0563885960895611
0,0.600477336449379
30,-4.10004122638576
269.01,-0.938400512189205
70.05,-1.36848810724195
104.99,-0.426924601750754
77.51,-2.03637979026564
197.55,0
135,-1.0941087933929
235,0.663702786015297
222,-1.31865363114281
74,-1.33627446286947
250,0
75,0
216,-1.35449701219383
155,-0.686484713954194
146,-0.9215975373268
123,0
162,0.348765669460906
207,-0.686484713954194
159,-0.115051297403157
274,-0.69122990156673
177,1.17787434708602
165,-0.814990382061233
164,0.939033951679468
99,-0.930298136327511
177,0.469516975839734
166,0.529432971775682
100.04,-2.0187061574435
0,2.50220458553791
0,-2.86052263684267
0,0.76386582530721
0,0.329597890573497
240,-7.18565140345355
150,0.645171384316485
205,2.41549752539308
0,0.238098987449408
0,-1.26607476822449
0,0.221027788638648
60,-1.01983452894501
0,-0.483099333572859
30,0.323629675185961
0,0.645171384316485
0,-0.320517803011563
0,0.321548422952428
0,0
10,1.12357231177635
250,9.47666367357759
150,-8.54344590818138
189,-0.195966359108359
70,22.5993115882642
5,-11.6352634170798
60,-1.83823708203379
90,1.12353056288823
135,-0.00816526496283954
0,0.00816593173280221
54.95,1.85180044092432
0,7.8787869070536
0,-1.8199310510703
0,1.48889433284337
0,0
0,-0.38107351818876
0,-1.5444252072257
0,-0.392162965499002
30,-0.338913806783006
45,-1.672748004561
20,0.493282042358563
90,0
30,-2.13328839174434
80,-1.06513152058777
125,0
0,-1.2345863822618
0,0
0,0
0,-0.62500947297207
0,-2.13350140712945
30,-1.05120219382264
180,-1.27486861764894
155,-0.835545210205051
120,-1.0532317401132
0,-1.16121225516162
0,-1.27278276398996
0,5.10770063282577
230,-1.07555714455965
0,0.0985744177122644
0,-1.4313164826048
30,-0.339804485725242
45,-0.997926116923292
45,-0.240967631661644
45,0.02414964365237
45,-0.0120763430738336
30,-0.760777263773314
0,-2.32005446294561
120,-0.900897647590948
0,-3.46572690224806
49.96,-0.00472418625891952
82.02,-3.14169478815164
0,-0.559342616611476
24.98,-2.57305158783015
0,-1.86423451786963
0,-0.472264082592545
0,-1.46592659970095
0,-1.3882342348788
0,-0.769343475042767
75,-1.2317188609127
0,-0.189304942726426
0,-1.07095254274689
0,-1.2516776108358
0,1.1390536259257
0,-0.770539106207312
0,-1.43375984728335
0,4.24516453152474
0,2.40062377168268
0,-0.870685738294222
0,0
90,-2.26785342076993
30,0
0,-1.47362404050302
245,1.50378681766419
0,-2.33334503687022
200,-0.113742340366752
35,-0.424635207838146
228.76,-0.213223023949982
214.68,-0.640988800714523
227.02,-0.215009716922053
261.25,-1.43680345441
242.44,-1.60352327769721
190.54,-0.888902824265323
224.14,-0.448437586504171
0,-2.70264633913817
0,-2.77782030515605
0,-0.952395949797648
0,-1.92300150613744
0,-1.53781797625778
145.02,-1.04156858782543
81.01,-0.526323728544135
135.25,-2.11643420962077
121,-0.540548914552508
134.31,-0.905811210252449
0,-0.698407838334351
345,-1.39862296072694
290,-1.1346757019604
183.53,-2.90913522011318
120.74,-0.374537710976774
238,1.1278373089709
0,-0.743506001237548
0,-0.973748506514372
30,0
0,-1.32160643943221
0,-1.33930680440294
0,-1.35738797334504
0,-0.458722554769113
0,-1.38250954742318
45,-0.59548656404904
0,0.478062031271523
15,-1.17648889649699
115,-2.38098987449412
95,-1.21939743941324
50,-0.61729319113091
0,-0.776409210102894
46,-1.52434762035348
140,-1.75441310704397
450,-1.07140607530351
300,-0.721993071763564
240,-1.81820951257073
0,-2.57357472587549
268,-1.90579285503698
85,-0.794540708166153
0,-1.69109213587236
274.5,0.952335246002436
0,-15.1109723213876
12,-0.0803212851407584
73,-0.395370299161733
0,-1.00396939680764
86.72,-1.75230802370067
252.05,-2.41854645878661
353.93,-1.96856118799346
414.83,-0.568973918710783
415.15,-1.63785286241683
259.44,0.0582373163304115
0,1.42854143373803
0,-7.51170234512667
0,0.736057736425921
0,-1.34424576016203
106.98,-0.854713738731949
445.48,-1.724164145292
0,-4.58489903687889
0,-1.46698469702806
204,-0.503815795552799
45,-0.788192020830219
45,-0.796825346634836
9.94,0
0,-1.30721026171583
170,-0.00596508609175989
0,0.828679322310855
10,-0.825877090783092
0,1.61114901153384
0,-0.892957410899811
0,-3.45717250997291
105,0
232.56,-0.474690830039188
0,1.22797266736828
0,-0.360667209869657
10,0.250605948238399
145,-0.83901683028108
218,1.53848588929865
0,-0.629875494647676
0,-3.13567861906308
125,-2.66722410364179
0,-0.808637830321546
100.04,-0.815230089227201
0,-0.273976905244818
0,-0.275486443710527
5,-0.187831139976085
0,-1.65426054763048
0,-0.840348589044345
0,-0.847470293700023
0,0.854713738731949
0,-0.423735146850005
0,-0.851076604399481
0,0.758517469731768
0,0
0,-0.672223915312944
0,-1.15627492708793
0,-0.974930492278213
0,0.898930060881867
0,4.67675223909406e-05
0,-0.975803898258249
0,0.664101537188558
0,-0.65972032437325
0,-1.62815036753106
0,-1.30654501564647
0,-0.529653390307079
0,-1.33089070988011
0,-1.52885979355485
0,-0.913156050929772
0,0.460836515807735
0,-1.37616766430733
0,-14.183777961546
45,-1.40301511542284
90,-0.91651795494619
0,-0.779022840460255
0,1.04681628087605
0,-1.32726830881951
0,-0.787457103767922
0,-0.793597851369636
30,-0.980407413747483
240,-0.792091656320231
420,0.299405940594055
434.54,-0.895536532204572
300.06,-0.502016032638998
89.95,-0.706368528959521
376.98,-0.87099817100955
360,-0.615123649501173
210,-0.766256339742894
260.05,-0.0297004789202087
361.05,-0.1782558163525
243.48,-0.62500947297207
196,0.251576164045858
240,-0.519814325155595
220,0.112614334831615
140,-0.157482720645927
120,-0.315462239809717
150,-0.180834601919698
235,0.452905514683788
210,-0.112715882224428
210,-0.157980304007599
180,0.12658422134378
180,0.126424188269487
240,0.378793677975809
180,0
180,-0.209646803371533
320,0.315130866846089
210,-0.209427274578262
180,0.209866792882842
240,-0.356026366783055
165,0
170,-0.108090285413403
150,0.234449035026806
60,0.125946507719355
260,0
60,0.209646803371551
120,0.418416410114497
0,9.37561513326247
0,-2.95832480355258
110.9,-7.69796853923468
0,3.70814364488389
0,-15.1608439402234
0,-18.1118195275385
0,-3.76310633178876
0,-9.5931387628496
165,-5.0642069651177
0,-2.62486973655166
0,15.2153242132384
0,1.88851913477538
0,-1.76993912907757
15.53,0.450457607728493
130.02,-0.729024636559188
1106.59,0
942.75,-0.61200451717619
871,-0.615637323776361
1133.06,-0.614670127031837
60,-1.2940586972083
0,-3.20287107967294
120,-1.5293691407679
305,-0.910969547043805
265,-1.31125834415984
0,-0.775463623395154
267,-0.233722319109394
267,-2.0475677597748
167,0.0363914840984893
224,0.0606304091917623
0,0.686884153630253
40.02,0.401312598517513
60,-0.179819268748189
133.82,0.134601995822685
83.09,-0.551821637155824
262.36,-0.812647547535653
93.09,-0.512893861206616
5,-2.77569721115539
259.29,-0.0619451740816526
360.12,-0.867974996087586
87.99,3.6402993051844
0,0.584804369014643
0,-2.03491501961085
0,2.07718394774853
0,-4.65123433053911
0,1.22437127970191
0,3.51918990703851
0,-0.824353746645361
0,0.0307184425899107
0,1.94402437902493
0,0.986361745585495
0,1.03640996166606
0,0.676677381035987
0,-0.429419329982349
0,-0.720542403486394
0,-0.860766303531061
0,-0.3728467932683
0,-0.553169515972011
0,-0.25963257190132
0,-0.603114775419432
0,-0.537544749071479
0,-0.56067755075738
76.06,-0.122547350640225
111.97,-0.0245817477575878
335.39,-0.623560040568155
240.07,-0.293606043199563
339.99,-0.197056198902909
0,-0.855077712863958
0,0.822553353213805
0,-0.390246801774959
0,1.22808917493077
15,-1.00518410289955
100,-0.350145353549559
90,1.77438520875713
41,-1.57082488476457
120,0.385711656565073
90,-0.0931045621233165
0,-0.606129141694221
0,-0.91332995438419
0,-0.231971682574761
0,6.04656885992684
0,0.877256596950268
0,0.268821505720458
12,0.0536201586263003
0,-0.053591422820374
0,0.536201586263026
0,0.533341799076176
0,-0.928396621141543
51,2.56408662010207
60,-3.448328290584
33,-1.99644504867389
10,1.56602024107795
0,-2.12824891620382
85.5,-1.86009412232206
60,-1.49497486697805
185,0.162568401506314
211.96,-5.49224727392356
228.66,-0.438506900923795
250.05,1.54177668518013
443.95,-1.35735472114707
349.98,-0.305916062700146
10,-0.303035161698917
0,-0.547067653050283
0,-1.28362517147794
0,2.66253954494729
95,-1.86381614110101
244,-0.227782322365331
0,0.0818962339297739
0,-1.6262357826765
60,-0.57087299622806
195,0.813367805579805
0,-0.132892506778655
0,0.46574271088894
0,-0.198678687447513
0,-0.331790342443343
0,1.53131633495094
0,1.31149626515586
0,-0.161814837592981
0,-0.226907943350198
0,-0.909695945762042
0,0.327874066288961
0,1.30721026171583
0,-1.20969634559337
0,-0.408169729499382
0,0.327874066288961
19.6,-0.108934188476305
0,-0.0872423875679747
0,1.50624526988338
0,-1.53228203775163
30,-0.278464702959428
0,0.722744761418614
0,1.54383829447228
60,-0.32120414732903
0,-0.107413064327075
0,-0.645171384316466
0,-0.324680437431012
0,0.390885654169032
0,-1.36277290580392
0,-2.32561716526955
0,0.383147803601283
0,6.36131087949197
0,-1.91390588064037
0,4.6342210966108
0,-1.01768128916741
50,-0.491737082585829
0,-0.141190575726263
0,1.68199052132702
15,-0.458053871143659
0,4.77872791229888
0,-0.00238337831961507
30.01,1.35379115149711
0,-0.414569171412822
40,0
0,-1.9429505822255
0,-0.713324027528339
95,0.47898548565097
215,-0.423735245809177
0,0.797884503755479
0,1.05530859429079
120,0
0,0.130550406962687
155,0.478060715320476
0,-0.765318173944527
190.74,-0.775755731300603
346.06,-0.563385675523887
471.65,-0.25965180600845
274.26,-1.25446772480301
0,-0.29709312454725
90,-0.417143480277331
0,1.26680354441321
0,-3.19307070683356
0,-1.91085754085215
80.03,-0.217209661564381
54,-1.05329896105606
114.63,-3.48386858188883
60,-1.13635191393729
100,0.0676739249683907
0,-0.585148169349368
466.01,0.000345823917028059
0,0.45351473922902
0,0.898047454275825
41.85,-2.77769952735383
0,0.799961702620846
29.59,0
0,0.566902209368892
0,-0.563706544513687
0,-1.1278363742149
15,-0.383147587842661
100.29,-0.559587307959347
111.03,-0.974747802722574
122.84,0.984342661183723
111.03,-0.938059298054191
0,-1.18687539283663
0,-1.06064532849577
0,4.76679795305976
166.28,-0.14911999634741
0,-2.56781252551646
105.35,0
0,-5.04295106901622
0,-0.677952168438046
0,-1.25141707715922
0,-1.72801125677356
30,0.000146001600169104
0,8.33713542065374
90,-1.7565212816397
45,-0.385563186380704
60,0.0943238859613639
0,-2.00146972369195
90,-0.680282311160179
24.38,0
0,-2.35297779299398
149.29,0
0,-0.857470067509255
0,-1.47298801508651
30,-1.98848305363606
0,-2.02972119730833
0,-0.647678751339341
0,-0.651843488578513
0,-0.629965819710682
0,-0.369766063278334
0,-1.00739237570663
0,-0.214262603647829
0,0.0536658763720493
0,-0.241396480413302
0,-0.672234236285005
0,-2.00325620146433
0,-2.32045437105589
0,0.113099038346428
0,-0.338913806783006
0,-1.35488335507254
0,-2.6325905252648
0,0.00301694128567141
0,0
0,-3.40736506899648
0,0
0,0
0,-3.69546903998788
60,-1.53494356899759
364.38,-2.18236836068489
536.96,-0.796825346634836
242.36,-1.80716917851761
417.4,-1.39062337978513
335.36,-1.61762050086296
559.72,-2.19221281840134
307.2,-1.03450848137309
465.02,-2.83100756734128
319.51,-1.29984668449665
171.42,-1.3624192352611
228.66,-3.31489890159749
326.97,-2.10768539557168
0,-1.51515151515152
24.85,-0.775193798449624
229.9,-0.624999999999994
0,-0.161681487469683
0,-0.566801619433213
472.22,-0.895765472312694
671.08,-0.328677074774031
483.09,-0.164880461665291
573,-0.337552742616052
469,-0.767918088737193
397,-0.257953568357704
0,-0.344827586206893
0,-1.35345171588188
0,4.0503825587856
131.74,-1.58058905177246
355.9,-0.966970462300086
559.84,-0.385704270182527
1018.03,-0.362838383091325
193.25,-1.04362073670519
157.46,-0.847143494494069
264.71,-1.09155378963912
190.62,-1.31161345326364
47.22,-0.535884438232553
111.24,-0.821698750547517
687.74,0.121908333257228
353.02,-0.542244987553364
232.52,-1.83674189394395
157.33,-0.852115626993751
31.81,-0.224231040150261
0,-1.82038899231763
20,-1.21721862302029
0,0.0341842417439665
0,1.60339542560717
0,0.574721381764008
0,-0.571437209935155
0,-1.52665782013491
551.81,0.775205721756507
0,0.214320583279533
0,-1.78110236220473
105,0.909105485096763
195,-0.458723018672528
135,-0.460836983996691
20.01,-0.613439263358927
35.67,-0.617225567332434
0,-2.83975659229209
90,-0.782881002087688
194,-0.753989128528999
208,-0.777385159010444
39,-0.854700854700846
0,0.431034482758616
0,-0.965665236051506
0,-8.98458491215983
40.53,-0.600830186465516
0,-2.25203977056057
0,-1.38265983337371
0,-0.186980588015327
0,-3.08987546368258
0,-0.483099505078609
0,-0.970782351474373
5,-2.55313839482974
15,-4.80347116858311
5,-2.29361277384554
0,-2.34745428519085
0,0
0,0
0,3.36543812064574
0,3.25576149093799
0,-1.35137282318545
0,4.56628359278737
0,-0.146923330042774
